company,year,metric,value,source,comments,answer_url,item_url
FNG International NV,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:46 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:23 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+FNG_International_NV.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+FNG_International_NV+2020.json
Bel&Bo,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bel_Bo.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bel_Bo+2020.json
Bel-Confect,2020,Clean Clothes Campaign+Living Wage Action Plan,Yes,Source-000091807,"has published a time-bound, public action plan describing how it will achieve a living wage for workers in its supply chain. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:28 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:33 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bel_Confect.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bel_Confect+2020.json
Engelbert Strauss,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,https://api.fairwear.org/wp-content/uploads/2019/04/engelbert-strauss-gmbh-co-kg-performance-check-2018.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:06 UTC has no public plan describing how to improve wages for workers across its supplier network. https://api.fairwear.org/wp-content/uploads/2019/04/engelbert-strauss-gmbh-co-kg-performance-check-2018.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:50 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:25 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Engelbert_Strauss.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Engelbert_Strauss+2020.json
Kings Of Indigo,2020,Clean Clothes Campaign+Living Wage Action Plan,Yes,Source-000091807,"https://cdn.shopify.com/s/files/1/0060/4553/2275/files/AGT_report_2019.pdf, page 78. Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:20 UTC has published a time-bound, public action plan describing how it will achieve a living wage for workers in its supply chain. https://cdn.shopify.com/s/files/1/0060/4553/2275/files/AGT_report_2019.pdf, page 78. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:22 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:32 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kings_Of_Indigo.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kings_Of_Indigo+2020.json
Cassis / Paprika S.A.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:43 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:25 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Cassis_Paprika_S_A.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Cassis_Paprika_S_A+2020.json
Calzedonia,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:40 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:19 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Calzedonia.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Calzedonia+2020.json
Tom Tailor,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:26 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:26 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tom_Tailor.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tom_Tailor+2020.json
Kuyichi,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:24 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:26 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kuyichi.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kuyichi+2020.json
Scotch and Soda,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:14 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:24 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Scotch_and_Soda.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Scotch_and_Soda+2020.json
Peek & Cloppenburg,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:57 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:25 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Peek_Cloppenburg.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Peek_Cloppenburg+2020.json
Tokmanni,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:24 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:23 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tokmanni.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tokmanni+2020.json
Alsico Group,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:15 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:23 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Alsico_Group.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Alsico_Group+2020.json
ECG nv,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:49 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:23 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+ECG_nv.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+ECG_nv+2020.json
Oberalp SpA,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"Social report 2018 p.32, https://www.salewa.com/it-it/acquisto-etico-di-beni Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:37:21 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. Social report 2018 p.32, https://www.salewa.com/it-it/acquisto-etico-di-beni Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:11 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:31 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Oberalp_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Oberalp_SpA+2020.json
NP Fashion,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:50 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:18 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+NP_Fashion.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+NP_Fashion+2020.json
OVS SpA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:54 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:24 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+OVS_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+OVS_SpA+2020.json
The Cotton Group SA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:24 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:28 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+The_Cotton_Group_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+The_Cotton_Group_SA+2020.json
Retail Concepts SA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:11 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:27 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Retail_Concepts_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Retail_Concepts_SA+2020.json
Falc SpA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:56 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:24 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Falc_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Falc_SpA+2020.json
Javanne SA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:15 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:27 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Javanne_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Javanne_SA+2020.json
Luhta Sportswear Company,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:36 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:22 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Luhta_Sportswear_Company.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Luhta_Sportswear_Company+2020.json
Sogesma SA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:29 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:28 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sogesma_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sogesma_SA+2020.json
Wehkamp Retail Group Holding B.V.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:43 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:19 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Wehkamp_Retail_Group_Holding_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Wehkamp_Retail_Group_Holding_B_V+2020.json
Filou Company,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:57 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:23 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Filou_Company.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Filou_Company+2020.json
BALR. BV,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:25 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:26 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+BALR_BV.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+BALR_BV+2020.json
Livera B.V.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:32 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:26 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Livera_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Livera_B_V+2020.json
Buissonniere SA,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:37 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:27 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Buissonniere_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Buissonniere_SA+2020.json
Celio International,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:45 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:27 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Celio_International.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Celio_International+2020.json
